Symbol,Date,Close,R3M,R6M,R9M,R12M,RS_Blend,MA_30W,MA_30W_Slope_10S_Pct,Stage,MA_10W,High_52W,Near_52W_High,Low_52W,Volume_Ratio,U_D,AvgValue20,SMA_50,Below_50DMA,Ext_Pct,Extended_20Pct,Pct_From_52W_High,Above_MA_30W,Above_MA_10W,MA10W_Above_MA30W,MA_30W_Rising,Distribution,Heavy_Distribution,Breakout,Breakout_Confirmed,SMA_150,SMA_200,SMA_200_Rising,ATR_Pct,VCP_Contractions,Contraction_Ratio,Base_Depth_Pct,Volume_DryUp,VCP_Setup,VCP_Pivot,RS_Line,RS_Line_High_52W,RS_Line_At_High,Pct_To_Pivot,RS_Score,Liquid_UI_Filter,RS_Not_Lagging,Trend_Health,TT1_Above_150_200,TT2_150_Above_200,TT3_200_Rising,TT4_50_Above_150_200,TT5_Above_50,TT6_Above_52W_Low,TT7_Near_52W_High,TT8_RS,Trend_Template_Score,Trend_Template_Pass,RS_Line_NH_Before_Price,Stage1_Readiness,Company Name,Industry,Series,ISIN Code,Action,Action_Reason
CAPILLARY,2026-09-01,491.79998779296875,,,,,,522.3229449546501,-1.3906312167201729,Stage 4 — Declining,510.77352606081496,,False,,0.21863745036720247,1.6364741666015448,497585546.35579073,511.10399658203124,True,-5.843694491409224,False,,False,False,False,False,False,False,False,False,524.9566662597656,,False,3.378986364281955,2,1.0292815509438693,21.158356084440612,0.178975007485761,False,597.4000244140625,0.021071211940155123,,False,21.47215112692271,,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Capillary Technologies India Ltd.,Information Technology,EQ,INE0ILV01024,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CAPLIPOINT,2026-09-01,2711.199951171875,0.35634594930109564,0.5978887291330703,0.42295871032248034,0.28938609613449184,0.40458508683844674,2092.3345728380928,2.5872704028715443,Stage 2 — Advancing,2560.327450022978,2750.0,True,1497.3339696999908,17.971645216352325,3.106670692518386,499144692.3558472,2561.7160009765626,False,29.577744705252297,True,-1.4109108664772774,True,True,True,True,False,False,True,True,2081.084217936198,2030.831610107422,True,3.211019028944617,1,1.4233878475324242,13.363636363636363,1.85938720790757,False,2750.0,0.11616159048651681,0.11616159048651681,True,1.431102446404009,89.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Caplin Point Laboratories Ltd.,Healthcare,EQ,INE475E01026,WAIT,"Stage 2 + RS 89; wait because price is more than 20% above the 30-week line (currently +30%) — the guide treats that as poor entry timing, not a failed trend."
CGCL,2026-09-02,256.6000061035156,0.290939279509121,0.6191318338035912,0.35344697009328785,0.36359101427459617,0.3836096754379435,202.207397669962,2.4482435742899877,Stage 2 — Advancing,237.5937266630285,264.5299987792969,True,151.10000610351562,0.635857747513563,3.096084791633309,1611651352.569999,237.9778012084961,False,26.8994156793076,True,-2.9977668742203423,True,True,True,True,False,False,False,False,201.4442670694987,196.792900390625,True,4.451619929993065,2,1.3716811744453627,18.62926662635804,2.3016272487563825,False,264.5299987792969,0.01104948574121574,0.011143369796194522,False,3.0904101664682715,88.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Capri Global Capital Ltd.,Financial Services,EQ,INE180C01042,WAIT,"Stage 2 + RS 88; wait because price is more than 20% above the 30-week line (currently +27%) — the guide treats that as poor entry timing, not a failed trend."
CARBORUNIV,2026-09-02,1071.5,0.04980440538033659,0.3310054421583033,0.21433933217291035,0.14507774487834801,0.15800626599404696,986.8929418276434,2.106523703210339,Stage 2 — Advancing,1106.3028444776348,1303.7913206843634,False,733.4511840295453,0.7716594906590587,1.4777598618073742,294850827.6210693,1105.2342065429686,True,8.573073591515556,False,-17.81660277984004,True,False,True,True,False,False,False,False,981.4281990559896,946.2090911865234,True,3.914405380787114,1,1.031460212745411,14.412850908315033,0.8072866407031783,False,1207.0,0.046139998792269925,0.05352297248146176,False,12.64582361175921,70.0,True,True,4,True,True,True,True,False,True,True,True,7,False,False,,Carborundum Universal Ltd.,Capital Goods,EQ,INE120A01034,HOLD,Stage 2 + RS 70; trend/leadership is adequate without a stronger entry trigger.
CARTRADE,2026-09-01,2970.10009765625,0.6760341620535257,0.6491394212416712,-0.03051964911201377,0.18799247295762567,0.43173611383886695,2221.150679914919,1.7134365348195901,Stage 2 — Advancing,2818.715671913297,3290.5,False,1600.0,0.26066485907920595,2.0487903818332716,1097203085.3946533,2822.353984375,False,33.71898289088697,True,-9.737119050106369,True,True,True,True,False,False,False,False,2228.577327473958,2380.4884936523435,True,3.827912611640078,1,1.5068178430906547,20.673016323659343,0.5445536279975556,False,3254.0,0.1272541890902524,0.13642501710188484,False,9.55859711825131,90.0,True,True,5,True,False,True,True,True,True,True,True,7,False,False,,Cartrade Tech Ltd.,Consumer Services,EQ,INE290S01011,WAIT,"Stage 2 + RS 90; wait because price is more than 20% above the 30-week line (currently +34%) — the guide treats that as poor entry timing, not a failed trend."
CASTROLIND,2026-09-02,186.0800018310547,0.04672179171514057,0.06467242934232686,0.03309372837385993,-0.013279567656509839,0.035586034697991625,178.20292287330105,0.4733270585477012,Stage 2 — Advancing,182.06444414924172,198.2251564414815,False,164.60383017436243,0.4211659141772505,1.5461307545536949,474120479.4210785,182.07341735839844,False,4.420286059704015,False,-6.126949186700326,True,True,True,True,False,False,False,False,178.0824005126953,177.81280487060548,True,1.0690476949963774,3,1.0125358820263388,7.286415588483636,0.5859536585597607,False,190.89999389648438,0.008012814801446989,0.008302333398014537,False,2.5902794593724465,51.0,True,True,5,True,True,True,True,True,False,True,False,6,False,False,,Castrol India Ltd.,Oil Gas & Consumable Fuels,EQ,INE172A01027,HOLD,Stage 2 + RS 51; trend/leadership is adequate without a stronger entry trigger.
CEATLTD,2026-09-01,3400.199951171875,0.07441538357808097,-0.02732450910935702,-0.1056329915094587,0.07230231320159164,0.01763511594778757,3498.897380672089,-0.23695154549627784,Stage 4 — Declining,3578.1459673713234,4393.1588210528225,False,3030.269696896854,0.292950465292148,0.8687088043393689,244937102.5025757,3580.4141796875,True,-2.8208152101121597,False,-22.602389540813018,False,False,True,False,False,False,False,False,3503.5291471354167,3574.1325146484373,False,2.2120547848476733,2,0.43194898584297836,16.981937295079817,0.2766226933266841,False,3945.7257202072483,0.1456818535754181,0.17929129202358526,False,16.04393202956662,47.0,True,False,1,False,False,False,True,False,False,True,False,2,False,False,,Ceat Ltd.,Automobile and Auto Components,EQ,INE482A01020,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CELLO,2026-09-01,349.3999938964844,-0.08868625159531696,-0.1565803649666493,-0.4013698628704492,-0.34402443827367246,-0.21586943386028098,396.14639176993535,-2.276411335915296,Stage 4 — Declining,361.543264950023,670.829945323981,False,335.1163076757402,0.15720653074490135,3.5221729119926466,899050871.2638671,361.16880187988284,True,-11.800283643779663,False,-47.91526580887206,False,False,False,False,False,False,False,False,399.49721354166667,437.6129724121094,False,2.4920283150923903,2,0.9021785090707339,18.024384128539815,0.2045196308355827,False,408.79998779296875,0.014970072196059106,0.02753179727422853,False,17.00057095996477,6.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Cello World Ltd.,Consumer Durables,EQ,INE0LMW01024,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CEMPRO,2026-09-02,1235.800048828125,0.18936613226097387,1.177438566681364,0.460179792229225,0.7493294654696749,0.5531360177804423,978.7894914182898,4.34197710413331,Stage 2 — Advancing,1371.7647082758886,1649.199951171875,False,502.01526853255285,0.3409665260117971,1.306533991726549,465214440.2348816,1374.9160034179688,True,26.258001302958476,True,-25.066693826300423,True,False,True,True,False,False,False,False,969.8525134277344,918.0028353881836,True,3.652926369842185,3,0.24925545671259827,30.038801662086684,0.29658733735257287,True,1649.199951171875,0.05321494424677256,0.07021194828567799,False,33.45200566513697,94.0,True,True,4,True,True,True,True,False,True,False,True,6,False,False,,Cemindia Projects Ltd.,Construction,EQ,INE686A01026,WAIT,"Stage 2 + RS 94; wait because price is more than 20% above the 30-week line (currently +26%) — the guide treats that as poor entry timing, not a failed trend."
CENTRALBK,2026-09-02,30.3700008392334,0.025320728519581337,-0.20321823704690134,-0.18716140290764427,-0.11807009964385218,-0.09156165651184703,33.46779300741954,-1.0446019630677927,Stage 4 — Declining,31.555882360420973,40.260706628503506,False,29.31999969482422,0.8025489399479732,0.9828101426635157,175494525.22726774,31.53680004119873,True,-9.256039582590292,False,-24.566647278534724,False,False,False,False,False,False,False,False,33.540447336832685,34.31855016708374,False,1.4299838839407593,3,0.567070616427711,12.704445314189435,0.5972438517323253,False,34.2400016784668,0.0013077664974740695,0.0017017594022940917,False,12.742840738528894,25.0,True,False,0,False,False,False,False,False,False,True,False,1,False,False,,Central Bank of India,Financial Services,EQ,INE483A01010,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CDSL,2026-09-02,1365.199951171875,0.12296461297058836,0.12159324010422745,-0.13469442894427275,-0.08698193960001388,0.029169219500223515,1288.2870408149615,0.44806220999071833,Stage 2 — Advancing,1354.974027745864,1658.570789743815,False,1106.2094182590258,0.5670001888300172,1.5618826758611533,1716573685.7939026,1355.680263671875,False,5.970168752784999,False,-17.68817106788999,True,True,True,True,False,False,False,False,1288.4406111653645,1335.2715496826172,False,2.3727561544636333,2,1.5493000247639312,11.183867924979609,1.0172796575423904,False,1445.0,0.058787050021724005,0.06888926562710396,False,5.845301178016116,49.0,True,False,4,True,False,False,True,True,False,True,False,4,False,False,,Central Depository Services (India) Ltd.,Financial Services,EQ,INE736A01011,WAIT,Stage 2 + RS 49; wait because relative strength is below 50 — the trend has turned up but the stock still lags most of the universe.
CENTURYPLY,2026-09-01,755.4500122070312,0.0016573852821111235,0.027753247742122733,-0.07170063462913412,-0.011426116454233859,-0.0104117465554046,756.4684933179045,-0.05395902609292014,Stage 4 — Declining,770.0029416551777,859.0,False,618.5,0.45440340872805357,0.49412100353462723,43955554.08849182,770.4660009765626,True,-0.13463628953086504,False,-12.054713363558644,False,False,True,False,True,True,False,False,757.3676668294271,767.0895010375976,True,2.61575428026606,2,0.8467518388267878,11.231884057971014,1.072583736732353,False,828.0,0.032367319464245654,0.03598662007752038,False,9.60354578339544,40.0,False,False,1,False,False,True,True,False,False,True,False,3,False,False,,Century Plyboards (India) Ltd.,Consumer Durables,EQ,INE348B01021,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CERA,2026-09-01,5717.5,0.036100310632596555,0.18359365721144738,0.05135650779948997,-0.08008397325940975,0.04541336260334415,5536.382581736943,0.9558800253433253,Stage 2 — Advancing,6095.7677313112745,6663.070811519553,False,4410.181828561342,0.4280024049301068,0.23801646678446559,68092068.775,6090.5508984375,True,3.271403585086685,False,-14.191216606685142,True,False,True,True,True,True,False,False,5520.455052083334,5449.901638183594,False,2.596039727653195,1,0.9571785779168829,14.887609159134655,0.47903000133589263,False,6579.535534926191,0.2449667695367099,0.283101598001086,False,15.077140969413039,52.0,True,True,4,True,True,False,True,False,False,True,False,4,False,False,,Cera Sanitaryware Ltd,Consumer Durables,EQ,INE739E01017,REDUCE,Stage 2 + RS 52; distribution warning (U/D 0.24) triggers REDUCE.
CHALET,2026-09-01,897.5,0.15027234860621586,0.11062990609452794,0.0004459083992296442,-0.11886409843269019,0.05855128265469982,804.5023996013484,0.42536405946762557,Stage 2 — Advancing,842.3813775754443,1068.9158300195356,False,691.3499755859375,6.949222038503168,1.656009088787852,206848112.6452667,843.0270056152344,False,11.559642388230817,False,-16.0364198195477,True,True,True,True,False,False,False,False,805.6346691894531,823.3897521972656,False,3.0549152220951057,2,2.380232100854134,16.479602362082268,2.564719731573902,False,939.9500122070312,0.03845346316732788,0.045505078861975204,False,4.729806374042478,54.0,True,True,5,True,False,False,True,True,False,True,False,4,False,False,,Chalet Hotels Ltd.,Consumer Services,EQ,INE427F01016,HOLD,Stage 2 + RS 54; trend/leadership is adequate without a stronger entry trigger.
CHAMBLFERT,2026-09-01,412.29998779296875,-0.10991118577501902,-0.09408734113038808,-0.05399092674080885,-0.22482073086541254,-0.11854427405732951,444.0518472749893,-0.06300953308414625,Stage 4 — Declining,444.2493429744945,566.8733711713968,False,394.4382907843191,1.5944639417172046,0.3653083537884123,233630274.7850693,443.65498291015626,True,-7.150484718591321,False,-27.26770937555507,False,False,True,False,True,True,False,False,443.7115848795573,443.52020736694334,False,1.8996217495119736,1,2.0902885366565997,14.914587894197465,1.1656945237933547,False,476.2861105921156,0.01766502773758959,0.024325063909977712,False,15.51931231957171,19.0,True,False,1,False,True,False,False,False,False,False,False,1,False,False,,Chambal Fertilizers & Chemicals Ltd.,Chemicals,EQ,INE085A01013,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CHENNPETRO,2026-09-01,1387.0,0.31961383571467983,0.516660393023709,0.6005171326605434,1.1235012238025748,0.5759812841832375,1058.6975034948898,3.7721171331732917,Stage 2 — Advancing,1219.65134564568,1489.699951171875,False,650.5522211772866,1.1088207967558206,2.5297678940278274,3486992557.643164,1222.6915307617187,False,31.010037845687123,True,-6.894002452714442,True,True,True,True,False,False,False,False,1052.3642309570312,1001.6820858764648,True,4.3160995969026805,2,1.4371879750126004,30.531566093230794,0.8608110443550119,False,1489.699951171875,0.05942613193658358,0.06158760709065359,False,7.404466558895106,94.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,EQ,INE178A01016,WAIT,"Stage 2 + RS 94; wait because price is more than 20% above the 30-week line (currently +31%) — the guide treats that as poor entry timing, not a failed trend."
CHOICEIN,2026-09-01,774.7000122070312,0.1587764959273834,0.051367358180334666,-0.025412016085822997,-0.022213777429132664,0.06425891130402916,728.4641353212554,0.25372975162023526,Stage 2 — Advancing,796.066665948606,860.5,False,568.7000122070312,0.29913607844678664,0.5702055048037954,339722476.1781128,797.8219995117188,True,6.347035446760274,False,-9.970945705167777,True,False,True,True,True,True,False,False,729.4129972330729,745.9059982299805,False,1.7430714732822206,3,0.4490606476459993,17.353388987280066,0.3921638404358576,True,854.2999877929688,0.03319208733719391,0.03597957632754474,False,10.274941826729322,55.0,True,True,4,True,False,False,True,False,True,True,False,4,False,False,,Choice International Ltd.,Financial Services,EQ,INE102B01014,REDUCE,Stage 2 + RS 55; distribution warning (U/D 0.57) triggers REDUCE.
CHOLAHLDNG,2026-09-01,1475.0,-0.029732898713114575,-0.09664990728161538,-0.22098030427362236,-0.1592639329014245,-0.10727198837657828,1586.8934928162457,-0.4418646171643892,Stage 4 — Declining,1585.0340312882965,2062.371871375786,False,1303.9706528841405,1.1884528742971343,0.7943235018533404,255380401.8119629,1585.0916918945313,True,-7.0511028826307225,False,-28.480405475272352,False,False,False,False,False,False,False,False,1588.327128092448,1651.099323120117,False,2.8484259136652543,2,0.9424308908719924,18.600831965522726,0.6988957102064304,False,1720.0421200778292,0.06319649935577562,0.08591718907807086,False,16.613025090022315,21.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Cholamandalam Financial Holdings Ltd.,Financial Services,EQ,INE149A01033,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CHOLAFIN,2026-09-01,1814.699951171875,0.21603103794794865,0.04888646113668327,0.053261318309113515,0.24967001396608834,0.1567759738615565,1668.103981331603,0.9330657550921551,Stage 2 — Advancing,1827.0158021216298,1952.5,False,1298.889892127893,1.2905589586102821,0.752335108482292,1992308355.594293,1829.051669921875,True,8.788179362970428,False,-7.057620938700381,True,False,True,True,False,False,False,False,1666.98240234375,1675.1504956054687,True,2.123137389602756,2,0.8233954860758096,14.96030604793534,0.5838819378876334,False,1952.5,0.07775097240349793,0.08175495276422576,False,7.593544527244744,70.0,True,True,4,True,False,True,True,False,True,True,True,6,False,False,,Cholamandalam Investment and Finance Company Ltd.,Financial Services,EQ,INE121A01024,HOLD,Stage 2 + RS 70; trend/leadership is adequate without a stronger entry trigger.
CIPLA,2026-09-01,1423.0,0.033122222377808486,0.06538346559520392,-0.05695621654317473,-0.09504161551447365,-0.004073984341365498,1358.4578522982663,0.4859433470832286,Stage 2 — Advancing,1441.5588211358763,1657.4505258313652,False,1154.8655900414417,0.7114549879380855,0.598974204068856,1096234213.6024292,1441.727998046875,True,4.75113361761943,False,-14.1452503213492,True,False,True,True,True,True,False,False,1357.1375130208332,1384.9997399902343,False,1.452666743071416,2,0.6739474919638098,8.389215375686296,0.528752004444818,False,1491.199951171875,0.0609685549717076,0.06936841281049856,False,4.79268806548665,41.0,True,False,3,True,False,False,True,False,False,True,False,3,False,False,,Cipla Ltd.,Healthcare,EQ,INE059A01026,REDUCE,Stage 2 + RS 41; distribution warning (U/D 0.60) triggers REDUCE.
CUB,2026-09-02,230.61000061035156,0.24343210715334407,0.11902157728344132,0.13685216682384338,0.5460827218449804,0.25776413605179066,202.22484849903682,0.39141464183476415,Stage 2 — Advancing,217.2120932784735,243.10249441139,False,143.77801388003246,0.6789114880570171,1.930339534173292,583201479.1207955,217.50231536865235,False,14.036431389117809,False,-5.138776478326889,True,True,True,True,False,False,False,False,202.66454508463542,203.68225700378417,True,3.4619369509261215,2,0.6676782494723675,19.8182438418897,0.6706710946157659,False,243.10249441139,0.009930326784551552,0.010206822591184038,False,5.417151800864994,80.0,True,True,5,True,False,True,True,True,True,True,True,7,False,False,,City Union Bank Ltd.,Financial Services,EQ,INE491A01021,HOLD,Stage 2 + RS 80; trend/leadership is adequate without a stronger entry trigger.
CLEAN,2026-09-02,863.1500244140625,0.10215156420362037,0.16288315852349267,-0.03755357161451178,-0.2556830951111514,0.01478992404101405,769.4535639514662,-0.05956164886347093,Stage 3 — Topping,784.1431358187806,1214.8916309826711,False,652.0,3.11615578883181,3.962940471696565,348728323.75835574,784.0539990234375,False,12.177012993666025,False,-28.952508816288468,True,True,True,False,False,False,False,False,771.0447180175781,799.5506121826172,False,2.6621769530052393,2,0.9496870123223365,17.673452985933192,0.7386254785769256,False,869.0999755859375,0.037168213797491925,0.05196261932108628,False,0.6893298967249661,46.0,True,False,3,True,False,False,False,True,True,False,False,3,False,False,,Clean Science and Technology Ltd.,Chemicals,EQ,INE227W01023,SELL,Stage 3 + RS 46; RS below 50 in Stage 3 triggers SELL.
COALINDIA,2026-09-02,417.8500061035156,-0.10318298078592036,-0.00661078860560016,0.1321539412815993,0.15931142258961106,0.0156977227387539,434.2955955609883,-0.2551687200653352,Stage 4 — Declining,416.8880920410156,484.77379016140435,False,359.67085423756134,4.885680235427382,2.281899311011787,3769906858.8325624,416.50732666015625,False,-3.786727202754514,False,-13.805157253985744,False,True,False,False,False,False,False,False,434.0731380208333,422.8871867370606,True,1.766698510173164,2,1.2221456799056807,10.451535924978069,2.0216742447135587,False,441.9952836503989,0.017993092652324957,0.02174036718334125,False,5.778455712383468,46.0,True,False,1,False,True,True,False,True,False,True,False,4,False,False,,Coal India Ltd.,Oil Gas & Consumable Fuels,EQ,INE522F01014,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
COCHINSHIP,2026-09-02,1463.0,-0.0032022561342476275,0.009731503449756262,-0.1058025672530345,-0.15354579459397466,-0.05120427413314963,1482.4465724997324,-0.12470066449419281,Stage 4 — Declining,1458.6509794347426,1970.7277578579542,False,1187.0,0.2613803778467389,1.4894660561495638,1600415471.2658935,1458.0819995117188,False,-1.3117890965163914,False,-25.763465087121894,False,True,False,False,False,False,False,False,1484.7781990559895,1513.3925231933595,False,2.4680218930798996,1,0.8026932475331499,14.02497277419731,0.5575492141180591,False,1577.9000244140625,0.06299843045552113,0.08330900488476364,False,7.853726890913371,33.0,True,False,1,False,False,False,False,True,False,False,False,1,False,False,,Cochin Shipyard Ltd.,Capital Goods,EQ,INE704P01025,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
COFORGE,2026-09-02,1965.699951171875,0.2996387438412891,0.6984615767569906,0.034285809345123486,0.13069060117677944,0.2925430949922943,1424.9559351254816,1.4136093070553857,Stage 2 — Advancing,1666.0178821040136,2021.199951171875,True,1003.4540055816377,0.5549221709207478,1.9538918366522937,3985053071.346503,1669.5183056640626,False,37.94812195359398,True,-2.745893594932136,True,True,True,True,False,False,False,False,1431.4723372395833,1514.8977703857422,True,2.36702360723988,2,0.9176713311651116,32.915000041166486,0.7225119048412352,False,2021.199951171875,0.08464525746433538,0.0852145892281935,False,2.823421751977606,83.0,True,True,5,True,False,True,True,True,True,True,True,7,False,False,,Coforge Ltd.,Information Technology,EQ,INE591G01025,WAIT,"Stage 2 + RS 83; wait because price is more than 20% above the 30-week line (currently +38%) — the guide treats that as poor entry timing, not a failed trend."
COHANCE,2026-09-01,460.0,0.07126224158934757,0.4841102819274703,-0.16787262996055574,-0.4884341706457963,-0.005934407100037328,398.74006840954087,1.2691813612273783,Stage 2 — Advancing,445.12058751723345,1038.9000244140625,False,266.70001220703125,1.4488272960242219,4.6180931802777625,710600611.9381683,444.86699951171875,False,15.363374901049532,False,-55.72239973144298,True,True,True,True,False,False,False,False,398.18633321126305,427.0467501831055,False,3.8152180547299595,2,1.1213358367956865,15.082644628099173,1.057465729832571,False,484.0,0.019708738782140193,0.044437472717943474,False,5.217391304347818,41.0,True,False,4,True,False,False,True,True,True,False,False,4,False,False,,Cohance Lifesciences Ltd.,Healthcare,EQ,INE03QK01018,WAIT,Stage 2 + RS 41; wait because relative strength is below 50 — the trend has turned up but the stock still lags most of the universe.
COLPAL,2026-09-01,1859.800048828125,-0.0654740607790062,-0.1653474625009902,-0.12595840347627496,-0.19410380884059464,-0.12327155927517444,2037.0003085201733,-0.7842031540530203,Stage 4 — Declining,2007.1117733226104,2448.3452314323463,False,1761.237851420491,1.0082726682304588,0.4580407294526586,667368594.0091003,2007.6440087890626,True,-8.699078686972783,False,-24.038488324618623,False,False,False,False,True,True,False,False,2038.7440633138021,2054.849814453125,False,2.0294041238734684,2,0.9353738558501202,18.509983249662536,1.05925864893008,False,2213.39990234375,0.07968328988992411,0.10560289065216802,False,19.012788699432015,19.0,True,False,0,False,False,False,False,False,False,True,False,1,False,False,,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,EQ,INE259A01022,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CAMS,2026-09-02,741.8499755859375,-0.031814504935332666,0.14857761524477953,-0.023858641821775217,-0.007614634284943578,0.01069506585347908,742.081407520869,0.5041580603789342,Stage 1 — Basing,773.3581243776807,837.8765073351432,False,606.3175046422562,0.9950111805954502,0.8078976256713816,1001505824.2113464,773.0138269042968,True,-0.031186866102017596,False,-11.460702252485511,False,False,True,True,False,False,False,False,740.9488500976563,740.483432006836,True,2.4066290015113783,3,0.8577508045949983,11.754957397317902,1.2446124493809976,False,827.8651879428801,0.031944896852618414,0.03587820145273262,False,11.59469100056314,45.0,True,False,2,True,True,True,True,False,False,True,False,5,False,False,1.0,Computer Age Management Services Ltd.,Financial Services,EQ,INE596I01020,AVOID,Stage 1 + RS 45; weak RS in a basing stage is AVOID.
CONCORDBIO,2026-09-01,1484.300048828125,0.4069417801003261,0.2233224519879542,0.042073707984033204,-0.10866030817133676,0.19412388240026057,1226.8005483966983,1.8367573458956787,Stage 2 — Advancing,1374.1317521637561,1719.7031387733275,False,981.1254498447715,1.3030613047098676,1.8313626408565373,273623568.2164429,1375.4152563476562,False,20.989516247604545,True,-13.68858872427927,True,True,True,True,False,False,False,False,1225.0120267740886,1257.5256265258788,True,3.70833867997705,2,2.0170047208584774,23.343653250773993,0.6743281239619094,False,1615.0,0.06359496073189445,0.07386022970946299,False,8.805493961619447,74.0,True,True,5,True,False,True,True,True,True,True,True,7,False,False,,Concord Biotech Ltd.,Healthcare,EQ,INE338H01029,HOLD,Stage 2 + RS 74; trend/leadership is adequate without a stronger entry trigger.
CONCOR,2026-09-01,514.0,0.11090552896516281,0.04019222872387096,0.026166316452223448,-0.03316561153132447,0.051000798315019115,488.31254452222015,0.32192212538371123,Stage 2 — Advancing,497.433240703508,561.4379586860567,False,420.16557890015895,0.5684470382480094,1.6983920680816258,814899359.9004486,497.82611694335935,False,5.260453733154291,False,-8.449367904706095,True,True,True,True,False,False,False,False,488.5414137776693,492.95034744262693,False,2.60005779170937,2,1.1356177734175683,17.77022425436946,0.6275888819599246,False,543.7000122070312,0.022022373334826217,0.02378637323588756,False,5.778212491640322,53.0,True,True,5,True,False,False,True,True,False,True,False,4,False,False,,Container Corporation of India Ltd.,Services,EQ,INE111A01025,HOLD,Stage 2 + RS 53; trend/leadership is adequate without a stronger entry trigger.
COROMANDEL,2026-09-01,1922.9000244140625,0.07667522430567231,-0.1329854611402671,-0.1922588328824003,-0.17399365262211608,-0.06917749960668779,2021.133007310841,-0.9277783119652661,Stage 4 — Declining,2024.4333352481617,2486.7668094210435,False,1704.8401341065546,0.3272444316523289,0.4314130166115565,268000768.14829713,2025.1047680664062,True,-4.860292842749603,False,-22.674694823446583,False,False,True,False,True,True,False,False,2026.9716056315103,2093.603107299805,False,2.4059644473699553,2,0.9923002683604588,11.263435529517759,0.748610458638761,False,2129.89990234375,0.08238681366379948,0.10248017353479857,False,10.764983894197178,29.0,True,False,1,False,False,False,False,False,False,True,False,1,False,False,,Coromandel International Ltd.,Chemicals,EQ,INE169A01031,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
CRAFTSMAN,2026-09-01,11253.0,0.2844703345833144,0.4970412087151861,0.5994791973921003,0.5736758170229197,0.447827378459367,8640.118268453663,2.676738697253289,Stage 2 — Advancing,9881.64631204044,11500.0,True,6316.2925601072975,2.4920932755404626,3.243900169991796,544272620.225,9890.59947265625,False,30.241272750702386,True,-2.147826086956517,True,True,True,True,False,False,True,True,8601.649820963541,8254.059907226563,True,3.0283987761993627,1,1.9495593909759705,22.220999830061302,0.8798072628162305,False,11500.0,0.4821357337291817,0.4821357337291817,True,2.194970230160842,91.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Craftsman Automation Ltd.,Automobile and Auto Components,EQ,INE00LO01017,WAIT,"Stage 2 + RS 91; wait because price is more than 20% above the 30-week line (currently +30%) — the guide treats that as poor entry timing, not a failed trend."
CREDITACC,2026-09-01,1393.300048828125,0.06043079605655022,0.10124889551062588,0.03668158394949783,-0.007055232816593371,0.05034736775132616,1357.3678137374252,0.5992109499381559,Stage 2 — Advancing,1508.5725504557292,1634.0,False,1113.0,1.424178300236499,0.6773114680772563,411580655.4054077,1511.3280004882813,True,2.6471995819440153,False,-14.730719165965422,True,False,True,True,True,False,False,False,1355.3833390299478,1344.3600030517578,True,3.009812659981743,2,0.8001664273661566,17.46634176340652,0.8990275784589439,False,1634.0,0.05969605805977542,0.06911154603932185,False,17.275528797571106,53.0,True,True,4,True,True,True,True,False,False,True,False,5,False,False,,CreditAccess Grameen Ltd.,Financial Services,EQ,INE741K01010,REDUCE,Stage 2 + RS 53; distribution warning (U/D 0.68) triggers REDUCE.
CRIZAC,2026-09-01,164.6300048828125,-0.23775345800777348,-0.2890088416625365,-0.40533149492228604,-0.5346320099847242,-0.34089585251701876,206.74445280310226,-1.8102108160521824,Stage 4 — Declining,188.0929412841797,375.5949132544453,False,162.11000061035156,1.3610494162526408,0.3990974583041159,44777128.780851744,187.7416000366211,True,-20.37029160845172,False,-56.168201678683396,False,False,False,False,True,True,False,False,207.69465596516926,221.41054656982422,False,3.4202243451462486,2,1.7620392792489064,22.435406406530355,0.6709053821044537,False,209.0,0.007053586438995253,0.01583708833733756,False,26.95134167600317,2.0,False,False,0,False,False,False,False,False,False,False,False,0,False,False,,Crizac Ltd.,Consumer Services,EQ,INE0S4R01014,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
